"ds","Prophet_Forecast","Prophet_Lower95","Prophet_Upper95","ETS_Forecast","ETS_Lower95","ETS_Upper95","LM_Forecast","LM_Lower95","LM_Upper95","ARIMA_Auto_Forecast","ARIMA_Auto_Lower95","ARIMA_Auto_Upper95"
2022-01-01,4.30181799174687,3.23894360539189,5.46521334586894,3.9999699875102,3.34585130506678,4.65408866995362,4.3612468344393,2.29613491109722,6.42635875778137,4.1221231375238,3.21908763308147,5.02515864196614
2023-01-01,4.11333245956333,3.01413264466305,5.31108757251722,3.9999699875102,3.07334442669966,4.92659554832074,4.36124563057542,2.29613350071765,6.4263577604332,4.1221231375238,2.52079693802916,5.72344933701845
2024-01-01,3.91568959001588,2.76874388998765,5.0319267178902,3.9999699875102,2.86313368666715,5.13680628835325,4.36124442671155,2.29613209033788,6.42635676308522,4.1221231375238,2.04534243843867,6.19890383660893
2025-01-01,4.06395696075069,2.91727595392631,5.14475806012553,3.9999699875102,2.68498799021596,5.31495198480444,4.36124322284768,2.29613067995793,6.42635576573742,4.1221231375238,1.66005275936703,6.58419351568058
2026-01-01,3.88473437213354,2.79848780148454,5.04823133503616,3.9999699875102,2.52721794536123,5.47272202965917,4.3612420189838,2.29612926957779,6.42635476838981,4.1221231375238,1.32738468430468,6.91686159074292
2027-01-01,3.69624883994974,2.58719983769872,4.86978471846057,3.9999699875102,2.38383858588151,5.61610138913889,4.36124081511993,2.29612785919747,6.42635377104239,4.1221231375238,1.03030563048912,7.21394064455848
2028-01-01,3.49860597040298,2.34398800607573,4.61258898316052,3.9999699875102,2.2513003936233,5.7486395813971,4.36123961125606,2.29612644881696,6.42635277369516,4.1221231375238,0.759370102923924,7.48487617212368
2029-01-01,3.64687334113727,2.42688103986175,4.71879315495581,3.9999699875102,2.12729437329963,5.87264560172077,4.36123840739218,2.29612503843626,6.42635177634811,4.1221231375238,0.508692572725963,7.73555370232164
2030-01-01,3.46765075252085,2.31253938629049,4.53723727330321,3.9999699875102,2.01021921574946,5.98972075927094,4.36123720352831,2.29612362805537,6.42635077900125,4.1221231375238,0.274311691842013,7.96993458320559
2031-01-01,3.27916522033639,2.18454132863819,4.41929973751057,3.9999699875102,1.89891081749375,6.10102915752665,4.36123599966444,2.2961222176743,6.42634978165457,4.1221231375238,0.0534101473481234,8.19083612769948
2032-01-01,3.08152235078943,2.01786657260848,4.15711606281538,3.9999699875102,1.79249170486047,6.20744827015993,4.36123479580056,2.29612080729304,6.42634878430809,4.1221231375238,-0.156100544254519,8.40034681930212
2033-01-01,3.22978972152389,2.16550415554475,4.36324914898656,3.9999699875102,1.69028117961488,6.30965879540552,4.36123359193669,2.29611939691159,6.42634778696179,4.1221231375238,-0.355819509075571,8.60006578412318
