"ds","Prophet_Forecast","Prophet_Lower95","Prophet_Upper95","ETS_Forecast","ETS_Lower95","ETS_Upper95","LM_Forecast","LM_Lower95","LM_Upper95","ARIMA_Auto_Forecast","ARIMA_Auto_Lower95","ARIMA_Auto_Upper95"
2021-01-01,3.19445786101004,2.82681463883654,3.58191002026893,3.26090030130313,2.90815948918268,3.61364111342358,3.95489152521161,3.0315779387143,4.87820511170893,3.21000000000076,2.36091281953385,4.05908718046767
2022-01-01,2.75419278660528,2.39876022294442,3.12405627308767,2.69924177259075,2.40725712003053,2.99122642515096,3.95488536327151,3.03157140854782,4.8781993179952,2.72000000000152,1.51920939374809,3.92079060625495
2023-01-01,2.33363793808766,1.95895433491528,2.70654409241027,2.13758324387837,1.9063546951283,2.36881179262843,3.95487920133141,3.03156487838064,4.87819352428218,2.23000000000228,0.759337863378191,3.70066213662637
2024-01-01,1.93261368687482,1.56322621491118,2.28505910729895,1.57592471516598,1.4054521455895,1.74639728474247,3.95487303939131,3.03155834821275,4.87818773056987,1.74000000000304,0.0418256390692233,3.43817436093685
2025-01-01,1.03464025647075,0.670773428754955,1.40803172372623,1.0142661864536,0.904549257180963,1.12398311572624,3.9548668774512,3.03155181804415,4.87818193685826,1.2500000000038,-0.648616654343839,3.14861665435144
2026-01-01,0.594375182066425,0.239001445361407,0.956794311943814,0.45260765774122,0.403644762775699,0.50157055270674,3.9548607155111,3.03154528787485,4.87817614314735,0.760000000004558,-1.31983033927782,2.83983033928694
2027-01-01,0.173820333549426,-0.218153743743005,0.536499797679221,-0.109050870971162,-0.120865210495573,-0.0972365314467512,3.954854553571,3.03153875770484,4.87817034943715,0.270000000005318,-1.97647352092314,2.51647352093378
2028-01-01,-0.227203917664957,-0.580906017732988,0.164964390510611,-0.670709399683544,-0.743265897539449,-0.598152901827639,3.95484839163089,3.03153222753413,4.87816455572766,-0.219999999993922,-2.62158121250079,2.18158121251294
2029-01-01,-1.12517734806791,-1.51764362351837,-0.742963445279618,-1.23236792839593,-1.3656794667359,-1.09905639005595,3.95484222969079,3.03152569736271,4.87815876201887,-0.709999999993162,-3.25726154139389,1.83726154140756
2030-01-01,-1.5654424224734,-1.96117195530629,-1.22095968547123,-1.79402645710831,-1.98809382521455,-1.59995908900206,3.95483606775069,3.03151916719059,4.87815296831078,-1.1999999999924,-3.88504942231826,1.48504942233346
2031-01-01,-1.98599727098954,-2.3739967358765,-1.61320439124952,-2.35568498582069,-2.61050841614312,-2.10086155549826,3.95482990581058,3.03151263701776,4.8781471746034,-1.68999999999164,-4.50610359190116,1.12610359191787
2032-01-01,-2.38702152220302,-2.80226666587952,-2.02218367743465,-2.91734351453307,-3.23292311525866,-2.60176391380748,3.95482374387048,3.03150610684423,4.87814138089673,-2.17999999999088,-5.12132427323906,0.761324273257294
