"ds","Residuals"
2003-01-01,0.000599999700000225
2004-01-01,-0.200000000000862
2005-01-01,0.3
2006-01-01,0
2007-01-01,0.1
2008-01-01,0.4
2009-01-01,-0.0999999999999999
2010-01-01,1
2011-01-01,0.9
2012-01-01,-0.6
2013-01-01,0.3
2014-01-01,0.3
2015-01-01,-1.2
2016-01-01,-0.3
2017-01-01,-0.2
