"ds","Residuals"
1998-01-01,0.0245073012861329
1999-01-01,-0.0869380610960723
2000-01-01,2.99209956912728
2001-01-01,2.62944826250904
2002-01-01,2.74810170256473
2003-01-01,-1.93982593418203
2004-01-01,0.115314614786497
2005-01-01,1.67421897701726
2006-01-01,2.90335627791567
2007-01-01,-0.49333411533981
2008-01-01,0.441354871551256
2009-01-01,-1.67854589593649
2010-01-01,-0.320330041891691
2011-01-01,0.866959155278937
2012-01-01,2.43036710735623
2013-01-01,2.06755987766076
2014-01-01,1.30377336442045
2015-01-01,0.948277263389825
2016-01-01,0.0897243926099528
2017-01-01,1.96525599192022
2018-01-01,0.0294283893818056
2019-01-01,-0.778594702913641
2020-01-01,-3.2663104638775
2021-01-01,8.22424332275858
