"","k","m","delta.1","delta.2","delta.3","delta.4","delta.5","delta.6","delta.7","delta.8","delta.9","delta.10","delta.11","delta.12","delta.13","delta.14","delta.15","delta.16","delta.17","delta.18","sigma_obs","beta.1","beta.2","beta.3","beta.4","beta.5","beta.6","beta.7","beta.8","beta.9","beta.10","beta.11","beta.12","beta.13","beta.14","beta.15","beta.16","beta.17","beta.18","beta.19","beta.20","trend"
"1",-0.254343300340523,-0.0771047721327589,-6.98345271074744e-10,-1.10096737680704e-10,1.61259707430224e-09,1.78584973753367e-10,1.99697437629918e-09,-5.08837292438948e-10,0.000131557939628613,0.00010028751701985,0.000126897431275388,7.76908955524263e-05,0.000385065496672107,0.000500686617017929,0.000395119198507415,7.56668192339107e-05,0.000434838530937013,1.83144005380291e-05,2.81287297859761e-05,5.03770260378903e-08,0.0848170972703522,0.00645742672429893,-0.296216522507116,0.0128734486446372,-0.265293609519268,0.019206664394607,-0.213756648523134,0.0254156817210959,-0.141607480367177,0.0314591168430336,-0.0488486821666999,0.0372956052002665,0.0645164329102374,0.0428837984856163,0.198483815736667,0.0481823722781704,0.35304868154693,0.0531500266594547,0.528205510374821,0.0577454969227934,0.723948046697824,-0.0771047721327589
"2",-0.254343300340523,-0.0771047721327589,-6.98345271074744e-10,-1.10096737680704e-10,1.61259707430224e-09,1.78584973753367e-10,1.99697437629918e-09,-5.08837292438948e-10,0.000131557939628613,0.00010028751701985,0.000126897431275388,7.76908955524263e-05,0.000385065496672107,0.000500686617017929,0.000395119198507415,7.56668192339107e-05,0.000434838530937013,1.83144005380291e-05,2.81287297859761e-05,5.03770260378903e-08,0.0848170972703522,0.00645742672429893,-0.296216522507116,0.0128734486446372,-0.265293609519268,0.019206664394607,-0.213756648523134,0.0254156817210959,-0.141607480367177,0.0314591168430336,-0.0488486821666999,0.0372956052002665,0.0645164329102374,0.0428837984856163,0.198483815736667,0.0481823722781704,0.35304868154693,0.0531500266594547,0.528205510374821,0.0577454969227934,0.723948046697824,-0.0881552785753599
"3",-0.254343300340523,-0.0771047721327589,-6.98345271074744e-10,-1.10096737680704e-10,1.61259707430224e-09,1.78584973753367e-10,1.99697437629918e-09,-5.08837292438948e-10,0.000131557939628613,0.00010028751701985,0.000126897431275388,7.76908955524263e-05,0.000385065496672107,0.000500686617017929,0.000395119198507415,7.56668192339107e-05,0.000434838530937013,1.83144005380291e-05,2.81287297859761e-05,5.03770260378903e-08,0.0848170972703522,0.00645742672429893,-0.296216522507116,0.0128734486446372,-0.265293609519268,0.019206664394607,-0.213756648523134,0.0254156817210959,-0.141607480367177,0.0314591168430336,-0.0488486821666999,0.0372956052002665,0.0645164329102374,0.0428837984856163,0.198483815736667,0.0481823722781704,0.35304868154693,0.0531500266594547,0.528205510374821,0.0577454969227934,0.723948046697824,-0.0992057850483021
"4",-0.254343300340523,-0.0771047721327589,-6.98345271074744e-10,-1.10096737680704e-10,1.61259707430224e-09,1.78584973753367e-10,1.99697437629918e-09,-5.08837292438948e-10,0.000131557939628613,0.00010028751701985,0.000126897431275388,7.76908955524263e-05,0.000385065496672107,0.000500686617017929,0.000395119198507415,7.56668192339107e-05,0.000434838530937013,1.83144005380291e-05,2.81287297859761e-05,5.03770260378903e-08,0.0848170972703522,0.00645742672429893,-0.296216522507116,0.0128734486446372,-0.265293609519268,0.019206664394607,-0.213756648523134,0.0254156817210959,-0.141607480367177,0.0314591168430336,-0.0488486821666999,0.0372956052002665,0.0645164329102374,0.0428837984856163,0.198483815736667,0.0481823722781704,0.35304868154693,0.0531500266594547,0.528205510374821,0.0577454969227934,0.723948046697824,-0.110286566886241
"5",-0.254343300340523,-0.0771047721327589,-6.98345271074744e-10,-1.10096737680704e-10,1.61259707430224e-09,1.78584973753367e-10,1.99697437629918e-09,-5.08837292438948e-10,0.000131557939628613,0.00010028751701985,0.000126897431275388,7.76908955524263e-05,0.000385065496672107,0.000500686617017929,0.000395119198507415,7.56668192339107e-05,0.000434838530937013,1.83144005380291e-05,2.81287297859761e-05,5.03770260378903e-08,0.0848170972703522,0.00645742672429893,-0.296216522507116,0.0128734486446372,-0.265293609519268,0.019206664394607,-0.213756648523134,0.0254156817210959,-0.141607480367177,0.0314591168430336,-0.0488486821666999,0.0372956052002665,0.0645164329102374,0.0428837984856163,0.198483815736667,0.0481823722781704,0.35304868154693,0.0531500266594547,0.528205510374821,0.0577454969227934,0.723948046697824,-0.121337073293903
"6",-0.254343300340523,-0.0771047721327589,-6.98345271074744e-10,-1.10096737680704e-10,1.61259707430224e-09,1.78584973753367e-10,1.99697437629918e-09,-5.08837292438948e-10,0.000131557939628613,0.00010028751701985,0.000126897431275388,7.76908955524263e-05,0.000385065496672107,0.000500686617017929,0.000395119198507415,7.56668192339107e-05,0.000434838530937013,1.83144005380291e-05,2.81287297859761e-05,5.03770260378903e-08,0.0848170972703522,0.00645742672429893,-0.296216522507116,0.0128734486446372,-0.265293609519268,0.019206664394607,-0.213756648523134,0.0254156817210959,-0.141607480367177,0.0314591168430336,-0.0488486821666999,0.0372956052002665,0.0645164329102374,0.0428837984856163,0.198483815736667,0.0481823722781704,0.35304868154693,0.0531500266594547,0.528205510374821,0.0577454969227934,0.723948046697824,-0.132387579693807
"7",-0.254343300340523,-0.0771047721327589,-6.98345271074744e-10,-1.10096737680704e-10,1.61259707430224e-09,1.78584973753367e-10,1.99697437629918e-09,-5.08837292438948e-10,0.000131557939628613,0.00010028751701985,0.000126897431275388,7.76908955524263e-05,0.000385065496672107,0.000500686617017929,0.000395119198507415,7.56668192339107e-05,0.000434838530937013,1.83144005380291e-05,2.81287297859761e-05,5.03770260378903e-08,0.0848170972703522,0.00645742672429893,-0.296216522507116,0.0128734486446372,-0.265293609519268,0.019206664394607,-0.213756648523134,0.0254156817210959,-0.141607480367177,0.0314591168430336,-0.0488486821666999,0.0372956052002665,0.0645164329102374,0.0428837984856163,0.198483815736667,0.0481823722781704,0.35304868154693,0.0531500266594547,0.528205510374821,0.0577454969227934,0.723948046697824,-0.143438086006948
"8",-0.254343300340523,-0.0771047721327589,-6.98345271074744e-10,-1.10096737680704e-10,1.61259707430224e-09,1.78584973753367e-10,1.99697437629918e-09,-5.08837292438948e-10,0.000131557939628613,0.00010028751701985,0.000126897431275388,7.76908955524263e-05,0.000385065496672107,0.000500686617017929,0.000395119198507415,7.56668192339107e-05,0.000434838530937013,1.83144005380291e-05,2.81287297859761e-05,5.03770260378903e-08,0.0848170972703522,0.00645742672429893,-0.296216522507116,0.0128734486446372,-0.265293609519268,0.019206664394607,-0.213756648523134,0.0254156817210959,-0.141607480367177,0.0314591168430336,-0.0488486821666999,0.0372956052002665,0.0645164329102374,0.0428837984856163,0.198483815736667,0.0481823722781704,0.35304868154693,0.0531500266594547,0.528205510374821,0.0577454969227934,0.723948046697824,-0.154518867702019
"9",-0.254343300340523,-0.0771047721327589,-6.98345271074744e-10,-1.10096737680704e-10,1.61259707430224e-09,1.78584973753367e-10,1.99697437629918e-09,-5.08837292438948e-10,0.000131557939628613,0.00010028751701985,0.000126897431275388,7.76908955524263e-05,0.000385065496672107,0.000500686617017929,0.000395119198507415,7.56668192339107e-05,0.000434838530937013,1.83144005380291e-05,2.81287297859761e-05,5.03770260378903e-08,0.0848170972703522,0.00645742672429893,-0.296216522507116,0.0128734486446372,-0.265293609519268,0.019206664394607,-0.213756648523134,0.0254156817210959,-0.141607480367177,0.0314591168430336,-0.0488486821666999,0.0372956052002665,0.0645164329102374,0.0428837984856163,0.198483815736667,0.0481823722781704,0.35304868154693,0.0531500266594547,0.528205510374821,0.0577454969227934,0.723948046697824,-0.165563658212012
"10",-0.254343300340523,-0.0771047721327589,-6.98345271074744e-10,-1.10096737680704e-10,1.61259707430224e-09,1.78584973753367e-10,1.99697437629918e-09,-5.08837292438948e-10,0.000131557939628613,0.00010028751701985,0.000126897431275388,7.76908955524263e-05,0.000385065496672107,0.000500686617017929,0.000395119198507415,7.56668192339107e-05,0.000434838530937013,1.83144005380291e-05,2.81287297859761e-05,5.03770260378903e-08,0.0848170972703522,0.00645742672429893,-0.296216522507116,0.0128734486446372,-0.265293609519268,0.019206664394607,-0.213756648523134,0.0254156817210959,-0.141607480367177,0.0314591168430336,-0.0488486821666999,0.0372956052002665,0.0645164329102374,0.0428837984856163,0.198483815736667,0.0481823722781704,0.35304868154693,0.0531500266594547,0.528205510374821,0.0577454969227934,0.723948046697824,-0.176604091509327
