"","k","m","delta.1","delta.2","delta.3","delta.4","delta.5","delta.6","delta.7","delta.8","delta.9","delta.10","delta.11","delta.12","delta.13","delta.14","delta.15","delta.16","delta.17","delta.18","sigma_obs","beta.1","beta.2","beta.3","beta.4","beta.5","beta.6","beta.7","beta.8","beta.9","beta.10","beta.11","beta.12","beta.13","beta.14","beta.15","beta.16","beta.17","beta.18","beta.19","beta.20","trend"
"1",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.132722174492174
"2",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.159498117646087
"3",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.186274060777648
"4",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.213123362626911
"5",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.239899305718873
"6",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.26667524880935
"7",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.293451191874176
"8",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.320300493692117
"9",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.347076436771644
"10",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.373852379837011
"11",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.400628794996006
"12",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.427495734426586
"13",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.454293347438877
"14",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.481096709826506
"15",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.507914284245131
"16",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.534826488331388
"17",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.56168023431922
"18",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.588534813991879
"19",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.615395987730275
"20",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.642330767637956
"21",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.669191955250808
"22",-0.616286845030215,-0.132722174492174,5.14490981501008e-10,7.02450705934506e-10,2.08956631251105e-10,3.41917516253848e-11,5.90400750713005e-10,-1.1460276546742e-10,-2.23783248942531e-10,3.25942000383975e-10,-1.08659139094552e-05,-0.000393980045564173,-9.39190381103263e-05,-0.000132330143045798,-0.000327110335342468,-0.000485625107375577,-0.000346915585520027,-1.91884554338041e-05,-0.000151771907536167,-3.19340561487378e-07,0.0747967662576551,0.00321539719497778,-0.514381573124313,0.00616195766026107,-0.464492744698117,0.00857087008424167,-0.381349575518272,0.0101733705897577,-0.264959382441726,0.010700774102934,-0.115332408352013,0.00988449056504406,0.0675181787670054,0.0074560554305451,0.28357628671445,0.00314715519257904,0.532822900399438,-0.00331034910594192,0.815236083049042,-0.0121844043473733,1.13079097871492,-0.69605314286366
