"ds","Residuals"
2004-01-01,-0.603767290029391
2005-01-01,-0.665526757145807
2006-01-01,-0.395178386637218
2007-01-01,-0.495178386637218
2008-01-01,-0.227591294010071
2009-01-01,1.23723452073564
2010-01-01,0.0558410387012792
2011-01-01,0.823428131328427
2012-01-01,0.450318482938397
2013-01-01,0.182731390311249
2014-01-01,0.117905575565544
2015-01-01,0.0530797608198379
2016-01-01,0.288253946074133
2017-01-01,0.320666853446985
2018-01-01,-1.64692023918016
2019-01-01,-0.362765479264365
2020-01-01,0.137234520735635
2021-01-01,1.4992990575999
