"ds","Prophet_Forecast","Prophet_Lower95","Prophet_Upper95","ETS_Forecast","ETS_Lower95","ETS_Upper95","LM_Forecast","LM_Lower95","LM_Upper95","ARIMA_Auto_Forecast","ARIMA_Auto_Lower95","ARIMA_Auto_Upper95"
2021-01-01,3.64857494918672,2.96335953355769,4.30642419414706,2.88342120955258,1.54643410266881,4.22040831643636,3.29583644160857,1.79164649058665,4.8000263926305,2.88333333333333,1.5950780504623,4.17158861620436
2022-01-01,3.55283501472764,2.82922533267834,4.19128217126429,2.88342120955258,1.54643409560532,4.22040832349985,3.29583712328272,1.79164682199376,4.80002742457168,2.88333333333333,1.5950780504623,4.17158861620436
2023-01-01,3.45017878226258,2.75950520507159,4.12817278931258,2.88342120955258,1.54643408854183,4.22040833056334,3.29583780495686,1.79164715340036,4.80002845651336,2.88333333333333,1.5950780504623,4.17158861620436
2024-01-01,3.34080864649508,2.6772897326572,3.99950313151676,2.88342120955258,1.54643408147833,4.22040833762684,3.295838486631,1.79164748480647,4.80002948845554,2.88333333333333,1.5950780504623,4.17158861620436
2025-01-01,3.89940630608143,3.18325869364338,4.55435769166425,2.88342120955258,1.54643407441484,4.22040834469033,3.29583916830515,1.79164781621208,4.80003052039822,2.88333333333333,1.5950780504623,4.17158861620436
2026-01-01,3.80366637162191,3.13826483337239,4.50906869565109,2.88342120955258,1.54643406735134,4.22040835175383,3.29583984997929,1.79164814761719,4.80003155234139,2.88333333333333,1.5950780504623,4.17158861620436
2027-01-01,3.70101013915641,3.00770916776385,4.38442259577107,2.88342120955258,1.54643406028785,4.22040835881732,3.29584053165343,1.7916484790218,4.80003258428506,2.88333333333333,1.5950780504623,4.17158861620436
2028-01-01,3.59164000339007,2.85068749760402,4.26240286519682,2.88342120955258,1.54643405322436,4.22040836588081,3.29584121332757,1.79164881042592,4.80003361622923,2.88333333333333,1.5950780504623,4.17158861620436
2029-01-01,4.15023766297548,3.44633295500466,4.88041750702454,2.88342120955258,1.54643404616086,4.22040837294431,3.29584189500172,1.79164914182954,4.80003464817389,2.88333333333333,1.5950780504623,4.17158861620436
2030-01-01,4.05449772851744,3.38189341989241,4.79588901030645,2.88342120955258,1.54643403909737,4.2204083800078,3.29584257667586,1.79164947323267,4.80003568011906,2.88333333333333,1.5950780504623,4.17158861620436
2031-01-01,3.9518414960506,3.31235332039361,4.62894583997546,2.88342120955258,1.54643403203387,4.2204083870713,3.29584325835,1.79164980463529,4.80003671206472,2.88333333333333,1.5950780504623,4.17158861620436
2032-01-01,3.84247136028402,3.17976314676573,4.53764041484572,2.88342120955258,1.54643402497038,4.22040839413479,3.29584394002415,1.79165013603742,4.80003774401087,2.88333333333333,1.5950780504623,4.17158861620436
