"ds","Prophet_Forecast","Prophet_Lower95","Prophet_Upper95","ETS_Forecast","ETS_Lower95","ETS_Upper95","LM_Forecast","LM_Lower95","LM_Upper95","ARIMA_Auto_Forecast","ARIMA_Auto_Lower95","ARIMA_Auto_Upper95"
2012-01-01,1.4461021820318,1.37626715467239,1.52761599576067,1.48075586129317,1.31407650366757,1.64743521891878,1.44545296121497,1.26536744827383,1.6255384741561,1.5,1.32469364024245,1.67530635975755
2013-01-01,1.49303592893584,1.41859839782521,1.57117341380235,1.48075586129317,1.28473151189825,1.6767802106881,1.44545319255396,1.2653676077883,1.62553877731962,1.5,1.25207936846061,1.74792063153939
2014-01-01,1.51511903006764,1.43788784881161,1.59540696568003,1.48075586129317,1.25924043778293,1.70227128480342,1.44545342389296,1.26536776730263,1.62553908048328,1.5,1.19636047800997,1.80363952199003
2015-01-01,1.52639468081275,1.45170824349175,1.60537810862271,1.48075586129317,1.23639420278239,1.72511751980396,1.44545365523195,1.26536792681682,1.62553938364708,1.5,1.14938728048489,1.85061271951511
2016-01-01,1.5268704544897,1.44483261976449,1.60386807847407,1.48075586129317,1.21550850985048,1.74600321273586,1.44545388657094,1.26536808633087,1.62553968681102,1.5,1.10800306269408,1.89199693730592
2017-01-01,1.57380420139375,1.49622529566064,1.64724382761782,1.48075586129317,1.19615140815763,1.76536031442872,1.44545411790994,1.26536824584479,1.62553998997509,1.5,1.07058886992922,1.92941113007078
2018-01-01,1.59588730252553,1.52040657731669,1.67117335550915,1.48075586129317,1.17802952936646,1.78348219321988,1.44545434924893,1.26536840535856,1.6255402931393,1.5,1.03618296883349,1.96381703116651
2019-01-01,1.60716295327063,1.5254984702691,1.68550396366455,1.48075586129317,1.16093283313694,1.8005788894494,1.44545458058792,1.26536856487221,1.62554059630364,1.5,1.00415873692122,1.99584126307878
2020-01-01,1.60763872694763,1.53071982196471,1.68448562087784,1.48075586129317,1.14470481362892,1.81680690895742,1.44545481192692,1.26536872438571,1.62554089946813,1.5,0.974080920727342,2.02591907927266
2021-01-01,1.65457247385169,1.57345464193141,1.72920546296278,1.48075586129317,1.12922514580239,1.83228657678395,1.44545504326591,1.26536888389907,1.62554120263275,1.5,0.94563261485325,2.05436738514675
2022-01-01,1.67665557498341,1.59927948664884,1.753866385809,1.48075586129317,1.11439895712638,1.84711276545997,1.44545527460491,1.2653690434123,1.62554150579751,1.5,0.918574581321139,2.08142541867886
2023-01-01,1.68793122572854,1.60667426346134,1.76728134235266,1.48075586129317,1.10014987273296,1.86136184985339,1.4454555059439,1.26536920292539,1.62554180896241,1.5,0.892720956019942,2.10727904398006
