"ds","Residuals"
2001-01-01,0.000258678831123405
2002-01-01,9.85675011606624e-05
2003-01-01,3.75583585361383e-05
2004-01-01,1.43113123425298e-05
2005-01-01,5.45321118772257e-06
2006-01-01,-0.0999979220974607
2007-01-01,0.161896590998158
2008-01-01,-0.0383105979262806
2009-01-01,0.0854020528499835
2010-01-01,0.132541769679657
2011-01-01,0.0505039820228437
