"ds","Residuals"
2001-01-01,0.00129999935000049
2002-01-01,0
2003-01-01,0
2004-01-01,0
2005-01-01,0
2006-01-01,-0.1
2007-01-01,0.2
2008-01-01,-0.0999999999999999
2009-01-01,0.0999999999999999
2010-01-01,0.1
2011-01-01,0
